('The dog is round.', 'The dog is round.', True)
('The bald eagle is heavy.', 'The bald eagle is heavy.', True)
('The bald eagle is heavy.', 'The bald eagle is heavy.', True)
('The hamster is small.', 'The hamster is lovely.', False)
('The hamster is small.', 'The hamster is lovely.', False)
('The lion needs the hamster.', 'The lion needs the hamster.', True)
('The lion needs the hamster.', 'The lion needs the hamster.', True)
('The dog is kind.', 'The dog is boring.', False)
('The dog is kind.', 'The dog is boring.', False)
('The tiger is boring.', 'The tiger is boring.', True)
('The tiger is boring.', 'The tiger is boring.', True)
('The bear is heavy.', 'The bear is big.', False)
('The bear is heavy.', 'The bear is boring.', False)
('The rabbit is furry.', 'The rabbit is lovely.', False)
('The rabbit is furry.', 'The rabbit is lovely.', False)
('The tiger visits the rabbit.', 'The tiger visits the rabbit.', True)
('The tiger visits the rabbit.', 'The tiger visits the rabbit.', True)
('The cat is kind.', 'The cat is slow.', False)
('The cat is kind.', 'The cat is slow.', False)
('The wolf is reckless.', 'The wolf is reckless.', True)
('The wolf is reckless.', 'The wolf is reckless.', True)
('The dinosaur is obese.', 'The dinosaur is reckless.', False)
('The dinosaur is obese.', 'The dinosaur is reckless.', False)
('The hamster is adorable.', 'The hamster is adorable.', True)
('The hamster is adorable.', 'The hamster is adorable.', True)
('The wolf attacks the hamster.', 'The wolf attacks the hamster.', True)
('The wolf attacks the hamster.', 'The wolf attacks the hamster.', True)
('The cat is nice.', 'The cat is nice.', True)
('The cat is nice.', 'The cat is nice.', True)
('The leopard is angry.', 'The leopard is nice.', False)
('The leopard is angry.', 'The leopard is nice.', False)
('The bald eagle is fierce.', 'The bald eagle is big.', False)
('The bald eagle is fierce.', 'The bald eagle is big.', False)
('The squirrel is lovely.', 'The squirrel is nice.', False)
('The squirrel is lovely.', 'The squirrel is nice.', False)
('The leopard likes the squirrel.', 'The leopard likes the squirrel.', True)
('The leopard likes the squirrel.', 'The leopard likes the squirrel.', True)
('The mouse is nice.', 'The mouse is nice.', True)
('The mouse is nice.', 'The mouse is nice.', True)
('The snake is reckless.', 'The snake is reckless.', True)
('The snake is reckless.', 'The snake is reckless.', True)
('The lion is big.', 'The lion is big.', True)
('The lion is big.', 'The lion is big.', True)
('The rabbit is furry.', 'The rabbit is big.', False)
('The rabbit is furry.', 'The rabbit is big.', False)
('The snake likes the rabbit.', 'The snake likes the rabbit.', True)
('The snake likes the rabbit.', 'The snake likes the rabbit.', True)
('The mouse is smart.', 'The mouse is smart.', True)
('The mouse is smart.', 'The mouse is smart.', True)
('The falcon is slow.', 'The falcon is smart.', False)
('The falcon is slow.', 'The falcon is slow.', True)
('The wolf is obese.', 'The wolf is slow.', False)
('The wolf is obese.', 'The wolf is slow.', False)
('The hamster is lovely.', 'The hamster is nice.', False)
('The hamster is lovely.', 'The hamster is nice.', False)
('The falcon sees the hamster.', 'The falcon sees the hamster.', True)
('The falcon sees the hamster.', 'The falcon sees the hamster.', True)
('The hamster is smart.', 'The hamster is nice.', False)
('The hamster is smart.', 'The hamster is nice.', False)
('The lion is dull.', 'The lion is slow.', False)
('The lion is dull.', 'The lion is slow.', False)
('The cheetah is big.', 'The cheetah is big.', True)
('The cheetah is big.', 'The cheetah is big.', True)
('The squirrel is lovely.', 'The squirrel is lovely.', True)
('The squirrel is lovely.', 'The squirrel is lovely.', True)
('The lion sees the squirrel.', 'The lion sees the squirrel.', True)
('The lion sees the squirrel.', 'The lion sees the squirrel.', True)
('The squirrel is smart.', 'The squirrel is lovely.', False)
('The squirrel is smart.', 'The squirrel is lovely.', False)
('The leopard is dull.', 'The leopard is smart.', False)
('The leopard is dull.', 'The leopard is smart.', False)
('The wolf is heavy.', 'The wolf is heavy.', True)
('The wolf is heavy.', 'The wolf is heavy.', True)
('The hamster is lovely.', 'The hamster is lovely.', True)
('The hamster is lovely.', 'The hamster is lovely.', True)
('The leopard visits the hamster.', 'The leopard visits the hamster.', True)
('The leopard visits the hamster.', 'The leopard visits the hamster.', True)
('The hamster is smart.', 'The hamster is smart.', True)
('The hamster is smart.', 'The hamster is smart.', True)
('The tiger is sleepy.', 'The tiger is smart.', False)
('The tiger is sleepy.', 'The tiger is smart.', False)
('The leopard is fierce.', 'The leopard is sleepy.', False)
('The leopard is fierce.', 'The leopard is sleepy.', False)
('The mouse is beautiful.', 'The mouse is beautiful.', True)
('The mouse is beautiful.', 'The mouse is beautiful.', True)
('The tiger likes the mouse.', 'The tiger likes the mouse.', True)
('The tiger likes the mouse.', 'The tiger likes the mouse.', True)
('The squirrel is quiet.', 'The squirrel is beautiful.', False)
('The squirrel is quiet.', 'The squirrel is beautiful.', False)
('The lion is lazy.', 'The lion is beautiful.', False)
('The lion is lazy.', 'The lion is beautiful.', False)
('The bear is heavy.', 'The bear is cute.', False)
('The bear is heavy.', 'The bear is cute.', False)
('The rabbit is adorable.', 'The rabbit is beautiful.', False)
('The rabbit is adorable.', 'The rabbit is beautiful.', False)
('The lion chases the rabbit.', 'The lion chases the rabbit.', True)
('The lion chases the rabbit.', 'The lion chases the rabbit.', True)
('The mouse is kind.', 'The mouse is tired.', False)
('The mouse is kind.', 'The mouse is tired.', False)
('The leopard is tired.', 'The leopard is tired.', True)
('The leopard is tired.', 'The leopard is tired.', True)
('The wolf is big.', 'The wolf is big.', True)
('The wolf is big.', 'The wolf is big.', True)
('The hamster is furry.', 'The hamster is big.', False)
('The hamster is furry.', 'The hamster is big.', False)
('The leopard likes the hamster.', 'The leopard likes the hamster.', True)
('The leopard likes the hamster.', 'The leopard likes the hamster.', True)
('The rabbit is nice.', 'The rabbit is lovely.', False)
('The rabbit is nice.', 'The rabbit is lovely.', False)
('The crocodile is slow.', 'The crocodile is nice.', False)
('The crocodile is slow.', 'The crocodile is nice.', False)
('The leopard is big.', 'The leopard is big.', True)
('The leopard is big.', 'The leopard is big.', True)
('The mouse is lovely.', 'The mouse is beautiful.', False)
('The mouse is lovely.', 'The mouse is beautiful.', False)
('The crocodile sees the mouse.', 'The crocodile sees the mouse.', True)
('The crocodile sees the mouse.', 'The crocodile sees the mouse.', True)
('The mouse is nice.', 'The mouse is nice.', True)
('The mouse is nice.', 'The mouse is nice.', True)
('The cheetah is rough.', 'The cheetah is nice.', False)
('The cheetah is rough.', 'The cheetah is nice.', False)
('The bald eagle is strong.', 'The bald eagle is beautiful.', False)
('The bald eagle is strong.', 'The bald eagle is beautiful.', False)
('The rabbit is funny.', 'The rabbit is beautiful.', False)
('The rabbit is funny.', 'The rabbit is beautiful.', False)
('The cheetah sees the rabbit.', 'The cheetah sees the rabbit.', True)
('The cheetah sees the rabbit.', 'The cheetah sees the rabbit.', True)
('The squirrel is quiet.', 'The squirrel is angry.', False)
('The squirrel is quiet.', 'The squirrel is angry.', False)
('The bald eagle is angry.', 'The bald eagle is angry.', True)
('The bald eagle is angry.', 'The bald eagle is angry.', True)
('The dinosaur is strong.', 'The dinosaur is angry.', False)
('The dinosaur is strong.', 'The dinosaur is angry.', False)
('The rabbit is furry.', 'The rabbit is angry.', False)
('The rabbit is furry.', 'The rabbit is angry.', False)
('The bald eagle likes the rabbit.', 'The bald eagle likes the rabbit.', True)
('The bald eagle likes the rabbit.', 'The bald eagle likes the rabbit.', True)
('The mouse is quiet.', 'The mouse is funny.', False)
('The mouse is quiet.', 'The mouse is funny.', False)
('The cheetah is slow.', 'The cheetah is slow.', True)
('The cheetah is slow.', 'The cheetah is slow.', True)
('The dinosaur is heavy.', 'The dinosaur is heavy.', True)
('The dinosaur is heavy.', 'The dinosaur is heavy.', True)
('The rabbit is funny.', 'The rabbit is nice.', False)
('The rabbit is funny.', 'The rabbit is nice.', False)
('The cheetah likes the rabbit.', 'The cheetah likes the rabbit.', True)
('The cheetah likes the rabbit.', 'The cheetah likes the rabbit.', True)
('The rabbit is kind.', 'The rabbit is nice.', False)
('The rabbit is kind.', 'The rabbit is nice.', False)
('The bear is sleepy.', 'The bear is sleepy.', True)
('The bear is sleepy.', 'The bear is sleepy.', True)
('The tiger is fierce.', 'The tiger is sleepy.', False)
('The tiger is fierce.', 'The tiger is sleepy.', False)
('The hamster is beautiful.', 'The hamster is nice.', False)
('The hamster is beautiful.', 'The hamster is nice.', False)
('The bear attacks the hamster.', 'The bear attacks the hamster.', True)
('The bear attacks the hamster.', 'The bear attacks the hamster.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The tiger is angry.', 'The tiger is angry.', True)
('The tiger is angry.', 'The tiger is boring.', False)
('The dinosaur is big.', 'The dinosaur is angry.', False)
('The dinosaur is big.', 'The dinosaur is angry.', False)
('The mouse is lovely.', 'The mouse is lovely.', True)
('The mouse is lovely.', 'The mouse is lovely.', True)
('The tiger chases the mouse.', 'The tiger chases the mouse.', True)
('The tiger chases the mouse.', 'The tiger chases the mouse.', True)
('The dog is quiet.', 'The dog is beautiful.', False)
('The dog is quiet.', 'The dog is beautiful.', False)
('The tiger is slow.', 'The tiger is slow.', True)
('The tiger is slow.', 'The tiger is slow.', True)
('The falcon is strong.', 'The falcon is beautiful.', False)
('The falcon is strong.', 'The falcon is slow.', False)
('The mouse is adorable.', 'The mouse is beautiful.', False)
('The mouse is adorable.', 'The mouse is beautiful.', False)
('The tiger likes the mouse.', 'The tiger likes the mouse.', True)
('The tiger likes the mouse.', 'The tiger likes the mouse.', True)
('The cat is smart.', 'The cat is smart.', True)
('The cat is smart.', 'The cat is reckless.', False)
('The cheetah is reckless.', 'The cheetah is reckless.', True)
('The cheetah is reckless.', 'The cheetah is reckless.', True)
('The tiger is big.', 'The tiger is reckless.', False)
('The tiger is big.', 'The tiger is reckless.', False)
('The hamster is adorable.', 'The hamster is adorable.', True)
('The hamster is adorable.', 'The hamster is adorable.', True)
('The cheetah sees the hamster.', 'The cheetah sees the hamster.', True)
('The cheetah sees the hamster.', 'The cheetah sees the hamster.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The bald eagle is reckless.', 'The bald eagle is nice.', False)
('The bald eagle is reckless.', 'The bald eagle is nice.', False)
('The cheetah is heavy.', 'The cheetah is reckless.', False)
('The cheetah is heavy.', 'The cheetah is reckless.', False)
('The squirrel is adorable.', 'The squirrel is nice.', False)
('The squirrel is adorable.', 'The squirrel is nice.', False)
('The bald eagle likes the squirrel.', 'The bald eagle likes the squirrel.', True)
('The bald eagle likes the squirrel.', 'The bald eagle likes the squirrel.', True)
('The mouse is kind.', 'The mouse is cute.', False)
('The mouse is kind.', 'The mouse is cute.', False)
('The cheetah is angry.', 'The cheetah is angry.', True)
('The cheetah is angry.', 'The cheetah is angry.', True)
('The bald eagle is strong.', 'The bald eagle is angry.', False)
('The bald eagle is strong.', 'The bald eagle is angry.', False)
('The cat is cute.', 'The cat is cute.', True)
('The cat is cute.', 'The cat is cute.', True)
('The cheetah attacks the cat.', 'The cheetah attacks the cat.', True)
('The cheetah attacks the cat.', 'The cheetah attacks the cat.', True)
('The dog is round.', 'The dog is smart.', False)
('The dog is round.', 'The dog is smart.', False)
('The wolf is reckless.', 'The wolf is reckless.', True)
('The wolf is reckless.', 'The wolf is reckless.', True)
('The dinosaur is heavy.', 'The dinosaur is big.', False)
('The dinosaur is heavy.', 'The dinosaur is big.', False)
('The mouse is funny.', 'The mouse is smart.', False)
('The mouse is funny.', 'The mouse is smart.', False)
('The wolf visits the mouse.', 'The wolf visits the mouse.', True)
('The wolf visits the mouse.', 'The wolf visits the mouse.', True)
('The dog is nice.', 'The dog is nice.', True)
('The dog is nice.', 'The dog is nice.', True)
('The tiger is rough.', 'The tiger is nice.', False)
('The tiger is rough.', 'The tiger is nice.', False)
('The leopard is awful.', 'The leopard is awful.', True)
('The leopard is awful.', 'The leopard is awful.', True)
('The squirrel is furry.', 'The squirrel is smart.', False)
('The squirrel is furry.', 'The squirrel is smart.', False)
('The tiger sees the squirrel.', 'The tiger sees the squirrel.', True)
('The tiger sees the squirrel.', 'The tiger sees the squirrel.', True)
('The rabbit is kind.', 'The rabbit is nice.', False)
('The rabbit is kind.', 'The rabbit is nice.', False)
('The snake is angry.', 'The snake is angry.', True)
('The snake is angry.', 'The snake is angry.', True)
('The cheetah is big.', 'The cheetah is angry.', False)
('The cheetah is big.', 'The cheetah is angry.', False)
('The mouse is furry.', 'The mouse is beautiful.', False)
('The mouse is furry.', 'The mouse is beautiful.', False)
('The snake sees the mouse.', 'The snake sees the mouse.', True)
('The snake sees the mouse.', 'The snake sees the mouse.', True)
('The hamster is kind.', 'The hamster is kind.', True)
('The hamster is kind.', 'The hamster is kind.', True)
('The dinosaur is lazy.', 'The dinosaur is kind.', False)
('The dinosaur is lazy.', 'The dinosaur is kind.', False)
('The crocodile is strong.', 'The crocodile is big.', False)
('The crocodile is strong.', 'The crocodile is strong.', True)
('The mouse is adorable.', 'The mouse is adorable.', True)
('The mouse is adorable.', 'The mouse is adorable.', True)
('The dinosaur attacks the mouse.', 'The dinosaur attacks the mouse.', True)
('The dinosaur attacks the mouse.', 'The dinosaur attacks the mouse.', True)
('The hamster is smart.', 'The hamster is beautiful.', False)
('The hamster is smart.', 'The hamster is beautiful.', False)
('The dinosaur is dull.', 'The dinosaur is beautiful.', False)
('The dinosaur is dull.', 'The dinosaur is beautiful.', False)
('The falcon is heavy.', 'The falcon is big.', False)
('The falcon is heavy.', 'The falcon is big.', False)
('The mouse is beautiful.', 'The mouse is beautiful.', True)
('The mouse is beautiful.', 'The mouse is beautiful.', True)
('The dinosaur visits the mouse.', 'The dinosaur visits the mouse.', True)
('The dinosaur visits the mouse.', 'The dinosaur visits the mouse.', True)
('The hamster is kind.', 'The hamster is boring.', False)
('The hamster is kind.', 'The hamster is boring.', False)
('The lion is angry.', 'The lion is kind.', False)
('The lion is angry.', 'The lion is kind.', False)
('The falcon is awful.', 'The falcon is awful.', True)
('The falcon is awful.', 'The falcon is awful.', True)
('The cat is small.', 'The cat is awful.', False)
('The cat is small.', 'The cat is awful.', False)
('The lion visits the cat.', 'The lion visits the cat.', True)
('The lion visits the cat.', 'The lion visits the cat.', True)
('The rabbit is quiet.', 'The rabbit is angry.', False)
('The rabbit is quiet.', 'The rabbit is angry.', False)
('The tiger is rough.', 'The tiger is adorable.', False)
('The tiger is rough.', 'The tiger is adorable.', False)
('The bear is big.', 'The bear is big.', True)
('The bear is big.', 'The bear is big.', True)
('The squirrel is furry.', 'The squirrel is kind.', False)
('The squirrel is furry.', 'The squirrel is kind.', False)
('The tiger sees the squirrel.', 'The tiger sees the squirrel.', True)
('The tiger sees the squirrel.', 'The tiger sees the squirrel.', True)
('The rabbit is nice.', 'The rabbit is nice.', True)
('The rabbit is nice.', 'The rabbit is nice.', True)
('The falcon is sleepy.', 'The falcon is nice.', False)
('The falcon is sleepy.', 'The falcon is nice.', False)
('The lion is awful.', 'The lion is sleepy.', False)
('The lion is awful.', 'The lion is sleepy.', False)
('The dog is cute.', 'The dog is nice.', False)
('The dog is cute.', 'The dog is nice.', False)
('The falcon sees the dog.', 'The falcon sees the dog.', True)
('The falcon sees the dog.', 'The falcon sees the dog.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The crocodile is dull.', 'The crocodile is dull.', True)
('The crocodile is dull.', 'The crocodile is slow.', False)
('The snake is heavy.', 'The snake is heavy.', True)
('The snake is heavy.', 'The snake is heavy.', True)
('The mouse is beautiful.', 'The mouse is beautiful.', True)
('The mouse is beautiful.', 'The mouse is beautiful.', True)
('The crocodile visits the mouse.', 'The crocodile visits the mouse.', True)
('The crocodile visits the mouse.', 'The crocodile visits the mouse.', True)
('The cat is quiet.', 'The cat is nice.', False)
('The cat is quiet.', 'The cat is nice.', False)
('The crocodile is angry.', 'The crocodile is angry.', True)
('The crocodile is angry.', 'The crocodile is angry.', True)
('The lion is obese.', 'The lion is big.', False)
('The lion is obese.', 'The lion is big.', False)
('The rabbit is cute.', 'The rabbit is beautiful.', False)
('The rabbit is cute.', 'The rabbit is beautiful.', False)
('The crocodile visits the rabbit.', 'The crocodile visits the rabbit.', True)
('The crocodile visits the rabbit.', 'The crocodile visits the rabbit.', True)
('The cat is kind.', 'The cat is nice.', False)
('The cat is kind.', 'The cat is nice.', False)
('The lion is slow.', 'The lion is slow.', True)
('The lion is slow.', 'The lion is slow.', True)
('The bear is obese.', 'The bear is slow.', False)
('The bear is obese.', 'The bear is slow.', False)
('The hamster is small.', 'The hamster is nice.', False)
('The hamster is small.', 'The hamster is nice.', False)
('The lion needs the hamster.', 'The lion needs the hamster.', True)
('The lion needs the hamster.', 'The lion needs the hamster.', True)
('The rabbit is kind.', 'The rabbit is cute.', False)
('The rabbit is kind.', 'The rabbit is adorable.', False)
('The cheetah is tired.', 'The cheetah is angry.', False)
('The cheetah is tired.', 'The cheetah is tired.', True)
('The dinosaur is strong.', 'The dinosaur is nice.', False)
('The dinosaur is strong.', 'The dinosaur is nice.', False)
('The hamster is adorable.', 'The hamster is cute.', False)
('The hamster is adorable.', 'The hamster is adorable.', True)
('The cheetah likes the hamster.', 'The cheetah likes the hamster.', True)
('The cheetah likes the hamster.', 'The cheetah likes the hamster.', True)
('The dog is quiet.', 'The dog is heavy.', False)
('The dog is quiet.', 'The dog is heavy.', False)
('The falcon is lazy.', 'The falcon is lazy.', True)
('The falcon is lazy.', 'The falcon is lazy.', True)
('The tiger is heavy.', 'The tiger is heavy.', True)
('The tiger is heavy.', 'The tiger is heavy.', True)
('The cat is funny.', 'The cat is heavy.', False)
('The cat is funny.', 'The cat is heavy.', False)
('The falcon attacks the cat.', 'The falcon attacks the cat.', True)
('The falcon attacks the cat.', 'The falcon attacks the cat.', True)
('The cat is kind.', 'The cat is lovely.', False)
('The cat is kind.', 'The cat is lovely.', False)
('The lion is rough.', 'The lion is reckless.', False)
('The lion is rough.', 'The lion is reckless.', False)
('The snake is strong.', 'The snake is awful.', False)
('The snake is strong.', 'The snake is awful.', False)
('The hamster is lovely.', 'The hamster is lovely.', True)
('The hamster is lovely.', 'The hamster is lovely.', True)
('The lion sees the hamster.', 'The lion sees the hamster.', True)
('The lion sees the hamster.', 'The lion sees the hamster.', True)
('The hamster is round.', 'The hamster is round.', True)
('The hamster is round.', 'The hamster is round.', True)
('The tiger is angry.', 'The tiger is angry.', True)
('The tiger is angry.', 'The tiger is angry.', True)
('The lion is big.', 'The lion is big.', True)
('The lion is big.', 'The lion is big.', True)
('The cat is furry.', 'The cat is big.', False)
('The cat is furry.', 'The cat is big.', False)
('The tiger likes the cat.', 'The tiger likes the cat.', True)
('The tiger likes the cat.', 'The tiger likes the cat.', True)
('The mouse is quiet.', 'The mouse is beautiful.', False)
('The mouse is quiet.', 'The mouse is beautiful.', False)
('The cheetah is angry.', 'The cheetah is beautiful.', False)
('The cheetah is angry.', 'The cheetah is beautiful.', False)
('The bald eagle is obese.', 'The bald eagle is beautiful.', False)
('The bald eagle is obese.', 'The bald eagle is beautiful.', False)
('The squirrel is funny.', 'The squirrel is beautiful.', False)
('The squirrel is funny.', 'The squirrel is beautiful.', False)
('The cheetah sees the squirrel.', 'The cheetah sees the squirrel.', True)
('The cheetah sees the squirrel.', 'The cheetah sees the squirrel.', True)
('The mouse is round.', 'The mouse is round.', True)
('The mouse is round.', 'The mouse is round.', True)
('The tiger is slow.', 'The tiger is slow.', True)
('The tiger is slow.', 'The tiger is slow.', True)
('The dinosaur is obese.', 'The dinosaur is beautiful.', False)
('The dinosaur is obese.', 'The dinosaur is beautiful.', False)
('The squirrel is furry.', 'The squirrel is beautiful.', False)
('The squirrel is furry.', 'The squirrel is beautiful.', False)
('The tiger visits the squirrel.', 'The tiger visits the squirrel.', True)
('The tiger visits the squirrel.', 'The tiger visits the squirrel.', True)
('The cat is round.', 'The cat is round.', True)
('The cat is round.', 'The cat is round.', True)
('The crocodile is reckless.', 'The crocodile is reckless.', True)
('The crocodile is reckless.', 'The crocodile is reckless.', True)
('The leopard is fierce.', 'The leopard is reckless.', False)
('The leopard is fierce.', 'The leopard is reckless.', False)
('The rabbit is lovely.', 'The rabbit is beautiful.', False)
('The rabbit is lovely.', 'The rabbit is beautiful.', False)
('The crocodile needs the rabbit.', 'The crocodile needs the rabbit.', True)
('The crocodile needs the rabbit.', 'The crocodile needs the rabbit.', True)
('The cat is nice.', 'The cat is nice.', True)
('The cat is nice.', 'The cat is nice.', True)
('The leopard is rough.', 'The leopard is big.', False)
('The leopard is rough.', 'The leopard is big.', False)
('The lion is big.', 'The lion is big.', True)
('The lion is big.', 'The lion is big.', True)
('The squirrel is furry.', 'The squirrel is beautiful.', False)
('The squirrel is furry.', 'The squirrel is beautiful.', False)
('The leopard sees the squirrel.', 'The leopard sees the squirrel.', True)
('The leopard sees the squirrel.', 'The leopard sees the squirrel.', True)
('The dog is kind.', 'The dog is nice.', False)
('The dog is kind.', 'The dog is nice.', False)
('The tiger is tired.', 'The tiger is reckless.', False)
('The tiger is tired.', 'The tiger is reckless.', False)
('The snake is fierce.', 'The snake is fierce.', True)
('The snake is fierce.', 'The snake is big.', False)
('The mouse is funny.', 'The mouse is nice.', False)
('The mouse is funny.', 'The mouse is nice.', False)
('The tiger attacks the mouse.', 'The tiger attacks the mouse.', True)
('The tiger attacks the mouse.', 'The tiger attacks the mouse.', True)
('The squirrel is nice.', 'The squirrel is nice.', True)
('The squirrel is nice.', 'The squirrel is nice.', True)
('The tiger is rough.', 'The tiger is nice.', False)
('The tiger is rough.', 'The tiger is nice.', False)
('The dinosaur is strong.', 'The dinosaur is strong.', True)
('The dinosaur is strong.', 'The dinosaur is strong.', True)
('The dog is funny.', 'The dog is boring.', False)
('The dog is funny.', 'The dog is boring.', False)
('The tiger visits the dog.', 'The tiger visits the dog.', True)
('The tiger visits the dog.', 'The tiger visits the dog.', True)
('The squirrel is smart.', 'The squirrel is smart.', True)
('The squirrel is smart.', 'The squirrel is smart.', True)
('The lion is lazy.', 'The lion is reckless.', False)
('The lion is lazy.', 'The lion is reckless.', False)
('The cheetah is heavy.', 'The cheetah is angry.', False)
('The cheetah is heavy.', 'The cheetah is angry.', False)
('The rabbit is small.', 'The rabbit is angry.', False)
('The rabbit is small.', 'The rabbit is cute.', False)
('The lion attacks the rabbit.', 'The lion attacks the rabbit.', True)
('The lion attacks the rabbit.', 'The lion attacks the rabbit.', True)
('The squirrel is nice.', 'The squirrel is nice.', True)
('The squirrel is nice.', 'The squirrel is nice.', True)
('The bear is dull.', 'The bear is nice.', False)
('The bear is dull.', 'The bear is nice.', False)
('The snake is obese.', 'The snake is beautiful.', False)
('The snake is obese.', 'The snake is beautiful.', False)
('The hamster is lovely.', 'The hamster is lovely.', True)
('The hamster is lovely.', 'The hamster is lovely.', True)
('The bear attacks the hamster.', 'The bear attacks the hamster.', True)
('The bear attacks the hamster.', 'The bear attacks the hamster.', True)
('The cat is round.', 'The cat is beautiful.', False)
('The cat is round.', 'The cat is beautiful.', False)
('The dinosaur is rough.', 'The dinosaur is round.', False)
('The dinosaur is rough.', 'The dinosaur is round.', False)
('The bear is strong.', 'The bear is adorable.', False)
('The bear is strong.', 'The bear is adorable.', False)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The dinosaur attacks the hamster.', 'The dinosaur attacks the hamster.', True)
('The dinosaur attacks the hamster.', 'The dinosaur attacks the hamster.', True)
('The squirrel is nice.', 'The squirrel is nice.', True)
('The squirrel is nice.', 'The squirrel is nice.', True)
('The lion is lazy.', 'The lion is nice.', False)
('The lion is lazy.', 'The lion is nice.', False)
('The wolf is awful.', 'The wolf is awful.', True)
('The wolf is awful.', 'The wolf is awful.', True)
('The hamster is furry.', 'The hamster is smart.', False)
('The hamster is furry.', 'The hamster is smart.', False)
('The lion attacks the hamster.', 'The lion attacks the hamster.', True)
('The lion attacks the hamster.', 'The lion attacks the hamster.', True)
('The squirrel is quiet.', 'The squirrel is nice.', False)
('The squirrel is quiet.', 'The squirrel is nice.', False)
('The leopard is angry.', 'The leopard is angry.', True)
('The leopard is angry.', 'The leopard is angry.', True)
('The lion is fierce.', 'The lion is nice.', False)
('The lion is fierce.', 'The lion is nice.', False)
('The dog is cute.', 'The dog is nice.', False)
('The dog is cute.', 'The dog is nice.', False)
('The leopard sees the dog.', 'The leopard sees the dog.', True)
('The leopard sees the dog.', 'The leopard sees the dog.', True)
('The rabbit is round.', 'The rabbit is round.', True)
('The rabbit is round.', 'The rabbit is round.', True)
('The bald eagle is tired.', 'The bald eagle is round.', False)
('The bald eagle is tired.', 'The bald eagle is round.', False)
('The bear is fierce.', 'The bear is fierce.', True)
('The bear is fierce.', 'The bear is fierce.', True)
('The squirrel is lovely.', 'The squirrel is lovely.', True)
('The squirrel is lovely.', 'The squirrel is lovely.', True)
('The bald eagle chases the squirrel.', 'The bald eagle chases the squirrel.', True)
('The bald eagle chases the squirrel.', 'The bald eagle chases the squirrel.', True)
('The rabbit is quiet.', 'The rabbit is beautiful.', False)
('The rabbit is quiet.', 'The rabbit is beautiful.', False)
('The snake is boring.', 'The snake is boring.', True)
('The snake is boring.', 'The snake is boring.', True)
('The wolf is strong.', 'The wolf is beautiful.', False)
('The wolf is strong.', 'The wolf is beautiful.', False)
('The dog is adorable.', 'The dog is beautiful.', False)
('The dog is adorable.', 'The dog is beautiful.', False)
('The snake chases the dog.', 'The snake chases the dog.', True)
('The snake chases the dog.', 'The snake chases the dog.', True)
('The hamster is round.', 'The hamster is round.', True)
('The hamster is round.', 'The hamster is round.', True)
('The falcon is boring.', 'The falcon is round.', False)
('The falcon is boring.', 'The falcon is round.', False)
('The cheetah is obese.', 'The cheetah is big.', False)
('The cheetah is obese.', 'The cheetah is big.', False)
('The squirrel is lovely.', 'The squirrel is beautiful.', False)
('The squirrel is lovely.', 'The squirrel is beautiful.', False)
('The falcon chases the squirrel.', 'The falcon chases the squirrel.', True)
('The falcon chases the squirrel.', 'The falcon chases the squirrel.', True)
('The dog is smart.', 'The dog is smart.', True)
('The dog is smart.', 'The dog is smart.', True)
('The bald eagle is dull.', 'The bald eagle is smart.', False)
('The bald eagle is dull.', 'The bald eagle is dull.', True)
('The wolf is fierce.', 'The wolf is big.', False)
('The wolf is fierce.', 'The wolf is big.', False)
('The mouse is cute.', 'The mouse is beautiful.', False)
('The mouse is cute.', 'The mouse is beautiful.', False)
('The bald eagle needs the mouse.', 'The bald eagle needs the mouse.', True)
('The bald eagle needs the mouse.', 'The bald eagle needs the mouse.', True)
('The squirrel is kind.', 'The squirrel is big.', False)
('The squirrel is kind.', 'The squirrel is big.', False)
('The bear is tired.', 'The bear is tired.', True)
('The bear is tired.', 'The bear is tired.', True)
('The falcon is heavy.', 'The falcon is heavy.', True)
('The falcon is heavy.', 'The falcon is heavy.', True)
('The mouse is small.', 'The mouse is heavy.', False)
('The mouse is small.', 'The mouse is heavy.', False)
('The bear attacks the mouse.', 'The bear attacks the mouse.', True)
('The bear attacks the mouse.', 'The bear attacks the mouse.', True)
('The cat is round.', 'The cat is round.', True)
('The cat is round.', 'The cat is smart.', False)
('The lion is dull.', 'The lion is dull.', True)
('The lion is dull.', 'The lion is dull.', True)
('The snake is strong.', 'The snake is dull.', False)
('The snake is strong.', 'The snake is dull.', False)
('The squirrel is cute.', 'The squirrel is adorable.', False)
('The squirrel is cute.', 'The squirrel is adorable.', False)
('The lion needs the squirrel.', 'The lion needs the squirrel.', True)
('The lion needs the squirrel.', 'The lion needs the squirrel.', True)
('The mouse is nice.', 'The mouse is nice.', True)
('The mouse is nice.', 'The mouse is nice.', True)
('The snake is reckless.', 'The snake is reckless.', True)
('The snake is reckless.', 'The snake is reckless.', True)
('The leopard is heavy.', 'The leopard is reckless.', False)
('The leopard is heavy.', 'The leopard is reckless.', False)
