('The dog is round.', 'The dog is round.', True)
('The lion is slow.', 'The lion is slow.', True)
('The lion is slow.', 'The lion is slow.', True)
('The leopard is strong.', 'The leopard is awful.', False)
('The leopard is strong.', 'The leopard is awful.', False)
('The mouse is furry.', 'The mouse is round.', False)
('The mouse is furry.', 'The mouse is round.', False)
('The lion visits the mouse.', 'The lion is rough.', False)
('The lion visits the mouse.', 'The lion is rough.', False)
('The dog is round.', 'The dog is round.', True)
('The dog is round.', 'The dog is round.', True)
('The snake is lazy.', 'The snake is round.', False)
('The snake is lazy.', 'The snake is round.', False)
('The dinosaur is big.', 'The dinosaur is fierce.', False)
('The dinosaur is big.', 'The dinosaur is fierce.', False)
('The mouse is beautiful.', 'The mouse is beautiful.', True)
('The mouse is beautiful.', 'The mouse is beautiful.', True)
('The snake chases the mouse.', 'The snake is rough.', False)
('The snake chases the mouse.', 'The snake is rough.', False)
('The rabbit is quiet.', 'The rabbit is kind.', False)
('The rabbit is quiet.', 'The rabbit is kind.', False)
('The snake is rough.', 'The snake is slow.', False)
('The snake is rough.', 'The snake is slow.', False)
('The falcon is obese.', 'The falcon is awful.', False)
('The falcon is obese.', 'The falcon is awful.', False)
('The squirrel is cute.', 'The squirrel is cute.', True)
('The squirrel is cute.', 'The squirrel is cute.', True)
('The snake needs the squirrel.', 'The snake is boring.', False)
('The snake needs the squirrel.', 'The snake is boring.', False)
('The dog is kind.', 'The dog is kind.', True)
('The dog is kind.', 'The dog is kind.', True)
('The crocodile is boring.', 'The crocodile is boring.', True)
('The crocodile is boring.', 'The crocodile is boring.', True)
('The leopard is awful.', 'The leopard is fierce.', False)
('The leopard is awful.', 'The leopard is fierce.', False)
('The mouse is beautiful.', 'The mouse is adorable.', False)
('The mouse is beautiful.', 'The mouse is adorable.', False)
('The crocodile attacks the mouse.', 'The crocodile likes the dog.', False)
('The crocodile attacks the mouse.', 'The crocodile likes the dog.', False)
('The squirrel is nice.', 'The squirrel is round.', False)
('The squirrel is nice.', 'The squirrel is round.', False)
('The lion is slow.', 'The lion is slow.', True)
('The lion is slow.', 'The lion is slow.', True)
('The bald eagle is heavy.', 'The bald eagle is slow.', False)
('The bald eagle is heavy.', 'The bald eagle is slow.', False)
('The hamster is small.', 'The hamster is round.', False)
('The hamster is small.', 'The hamster is round.', False)
('The lion needs the hamster.', 'The lion needs the hamster.', True)
('The lion needs the hamster.', 'The lion needs the hamster.', True)
('The dog is kind.', 'The dog is kind.', True)
('The dog is kind.', 'The dog is kind.', True)
('The tiger is boring.', 'The tiger is kind.', False)
('The tiger is boring.', 'The tiger is kind.', False)
('The bear is heavy.', 'The bear is round.', False)
('The bear is heavy.', 'The bear is round.', False)
('The rabbit is furry.', 'The rabbit is furry.', True)
('The rabbit is furry.', 'The rabbit is furry.', True)
('The tiger visits the rabbit.', 'The tiger is dull.', False)
('The tiger visits the rabbit.', 'The tiger is dull.', False)
('The cat is kind.', 'The cat is kind.', True)
('The cat is kind.', 'The cat is kind.', True)
('The wolf is reckless.', 'The wolf is furry.', False)
('The wolf is reckless.', 'The wolf is furry.', False)
('The dinosaur is obese.', 'The dinosaur is strong.', False)
('The dinosaur is obese.', 'The dinosaur is strong.', False)
('The hamster is adorable.', 'The hamster is furry.', False)
('The hamster is adorable.', 'The hamster is furry.', False)
('The wolf attacks the hamster.', 'The wolf is lazy.', False)
('The wolf attacks the hamster.', 'The wolf is lazy.', False)
('The cat is nice.', 'The cat is nice.', True)
('The cat is nice.', 'The cat is nice.', True)
('The leopard is angry.', 'The leopard is slow.', False)
('The leopard is angry.', 'The leopard is slow.', False)
('The bald eagle is fierce.', 'The bald eagle is big.', False)
('The bald eagle is fierce.', 'The bald eagle is big.', False)
('The squirrel is lovely.', 'The squirrel is smart.', False)
('The squirrel is lovely.', 'The squirrel is smart.', False)
('The leopard likes the squirrel.', 'The leopard is dull.', False)
('The leopard likes the squirrel.', 'The leopard is dull.', False)
('The mouse is nice.', 'The mouse is quiet.', False)
('The mouse is nice.', 'The mouse is quiet.', False)
('The snake is reckless.', 'The snake is slow.', False)
('The snake is reckless.', 'The snake is slow.', False)
('The lion is big.', 'The lion is awful.', False)
('The lion is big.', 'The lion is awful.', False)
('The rabbit is furry.', 'The rabbit is round.', False)
('The rabbit is furry.', 'The rabbit is round.', False)
('The snake likes the rabbit.', 'The snake likes the rabbit.', True)
('The snake likes the rabbit.', 'The snake likes the rabbit.', True)
('The mouse is smart.', 'The mouse is fierce.', False)
('The mouse is smart.', 'The mouse is fierce.', False)
('The falcon is slow.', 'The falcon is rough.', False)
('The falcon is slow.', 'The falcon is rough.', False)
('The wolf is obese.', 'The wolf is furry.', False)
('The wolf is obese.', 'The wolf is furry.', False)
('The hamster is lovely.', 'The hamster is round.', False)
('The hamster is lovely.', 'The hamster is round.', False)
('The falcon sees the hamster.', 'The falcon sees the hamster.', True)
('The falcon sees the hamster.', 'The falcon sees the hamster.', True)
('The hamster is smart.', 'The hamster is lazy.', False)
('The hamster is smart.', 'The hamster is lazy.', False)
('The lion is dull.', 'The lion is fierce.', False)
('The lion is dull.', 'The lion is fierce.', False)
('The cheetah is big.', 'The cheetah is big.', True)
('The cheetah is big.', 'The cheetah is big.', True)
('The squirrel is lovely.', 'The squirrel is nice.', False)
('The squirrel is lovely.', 'The squirrel is nice.', False)
('The lion sees the squirrel.', 'The lion needs the hamster.', False)
('The lion sees the squirrel.', 'The lion needs the hamster.', False)
('The squirrel is smart.', 'The squirrel is kind.', False)
('The squirrel is smart.', 'The squirrel is kind.', False)
('The leopard is dull.', 'The leopard is lazy.', False)
('The leopard is dull.', 'The leopard is lazy.', False)
('The wolf is heavy.', 'The wolf is heavy.', True)
('The wolf is heavy.', 'The wolf is heavy.', True)
('The hamster is lovely.', 'The hamster is lovely.', True)
('The hamster is lovely.', 'The hamster is lovely.', True)
('The leopard visits the hamster.', 'The leopard is angry.', False)
('The leopard visits the hamster.', 'The leopard is angry.', False)
('The hamster is smart.', 'The hamster is quiet.', False)
('The hamster is smart.', 'The hamster is quiet.', False)
('The tiger is sleepy.', 'The tiger is lazy.', False)
('The tiger is sleepy.', 'The tiger is lazy.', False)
('The leopard is fierce.', 'The leopard is fierce.', True)
('The leopard is fierce.', 'The leopard is fierce.', True)
('The mouse is beautiful.', 'The hamster is beautiful.', False)
('The mouse is beautiful.', 'The mouse is beautiful.', True)
('The tiger likes the mouse.', 'The tiger likes the mouse.', True)
('The tiger likes the mouse.', 'The tiger likes the mouse.', True)
('The squirrel is quiet.', 'The squirrel is kind.', False)
('The squirrel is quiet.', 'The squirrel is kind.', False)
('The lion is lazy.', 'The lion is angry.', False)
('The lion is lazy.', 'The lion is angry.', False)
('The bear is heavy.', 'The bear is fierce.', False)
('The bear is heavy.', 'The bear is fierce.', False)
('The rabbit is adorable.', 'The rabbit is adorable.', True)
('The rabbit is adorable.', 'The rabbit is adorable.', True)
('The lion chases the rabbit.', 'The lion attacks the squirrel.', False)
('The lion chases the rabbit.', 'The lion attacks the squirrel.', False)
('The mouse is kind.', 'The mouse is kind.', True)
('The mouse is kind.', 'The mouse is kind.', True)
('The leopard is tired.', 'The leopard is rough.', False)
('The leopard is tired.', 'The leopard is rough.', False)
('The wolf is big.', 'The wolf is strong.', False)
('The wolf is big.', 'The wolf is strong.', False)
('The hamster is furry.', 'The hamster is quiet.', False)
('The hamster is furry.', 'The hamster is quiet.', False)
('The leopard likes the hamster.', 'The leopard likes the hamster.', True)
('The leopard likes the hamster.', 'The leopard likes the hamster.', True)
('The rabbit is nice.', 'The rabbit is quiet.', False)
('The rabbit is nice.', 'The rabbit is quiet.', False)
('The crocodile is slow.', 'The crocodile is angry.', False)
('The crocodile is slow.', 'The crocodile is angry.', False)
('The leopard is big.', 'The leopard is funny.', False)
('The leopard is big.', 'The leopard is funny.', False)
('The mouse is lovely.', 'The mouse is beautiful.', False)
('The mouse is lovely.', 'The mouse is beautiful.', False)
('The crocodile sees the mouse.', 'The crocodile is lazy.', False)
('The crocodile sees the mouse.', 'The crocodile is lazy.', False)
('The mouse is nice.', 'The mouse is quiet.', False)
('The mouse is nice.', 'The mouse is quiet.', False)
('The cheetah is rough.', 'The cheetah is fierce.', False)
('The cheetah is rough.', 'The cheetah is fierce.', False)
('The bald eagle is strong.', 'The bald eagle is rough.', False)
('The bald eagle is strong.', 'The bald eagle is rough.', False)
('The rabbit is funny.', 'The rabbit is funny.', True)
('The rabbit is funny.', 'The rabbit is funny.', True)
('The cheetah sees the rabbit.', 'The cheetah needs the mouse.', False)
('The cheetah sees the rabbit.', 'The cheetah needs the mouse.', False)
('The squirrel is quiet.', 'The squirrel is furry.', False)
('The squirrel is quiet.', 'The squirrel is furry.', False)
('The bald eagle is angry.', 'The bald eagle is fierce.', False)
('The bald eagle is angry.', 'The bald eagle is fierce.', False)
('The dinosaur is strong.', 'The dinosaur is strong.', True)
('The dinosaur is strong.', 'The dinosaur is strong.', True)
('The rabbit is furry.', 'The rabbit is cute.', False)
('The rabbit is furry.', 'The rabbit is cute.', False)
('The bald eagle likes the rabbit.', 'The bald eagle attacks the squirrel.', False)
('The bald eagle likes the rabbit.', 'The bald eagle attacks the squirrel.', False)
('The mouse is quiet.', 'The mouse is awful.', False)
('The mouse is quiet.', 'The mouse is awful.', False)
('The cheetah is slow.', 'The cheetah is sleepy.', False)
('The cheetah is slow.', 'The cheetah is sleepy.', False)
('The dinosaur is heavy.', 'The dinosaur is big.', False)
('The dinosaur is heavy.', 'The dinosaur is big.', False)
('The rabbit is funny.', 'The rabbit is adorable.', False)
('The rabbit is funny.', 'The rabbit is adorable.', False)
('The cheetah likes the rabbit.', 'The cheetah sees the mouse.', False)
('The cheetah likes the rabbit.', 'The cheetah sees the mouse.', False)
('The rabbit is kind.', 'The rabbit is round.', False)
('The rabbit is kind.', 'The rabbit is round.', False)
('The bear is sleepy.', 'The bear is lazy.', False)
('The bear is sleepy.', 'The bear is lazy.', False)
('The tiger is fierce.', 'The tiger is fierce.', True)
('The tiger is fierce.', 'The tiger is fierce.', True)
('The hamster is beautiful.', 'The hamster is lazy.', False)
('The hamster is beautiful.', 'The hamster is lazy.', False)
('The bear attacks the hamster.', 'The bear attacks the hamster.', True)
('The bear attacks the hamster.', 'The bear attacks the hamster.', True)
('The hamster is nice.', 'The hamster is quiet.', False)
('The hamster is nice.', 'The hamster is quiet.', False)
('The tiger is angry.', 'The tiger is obese.', False)
('The tiger is angry.', 'The tiger is obese.', False)
('The dinosaur is big.', 'The dinosaur is obese.', False)
('The dinosaur is big.', 'The dinosaur is obese.', False)
('The mouse is lovely.', 'The mouse is lovely.', True)
('The mouse is lovely.', 'The mouse is lovely.', True)
('The tiger chases the mouse.', 'The tiger is slow.', False)
('The tiger chases the mouse.', 'The tiger is slow.', False)
('The dog is quiet.', 'The dog is round.', False)
('The dog is quiet.', 'The dog is round.', False)
('The tiger is slow.', 'The tiger is beautiful.', False)
('The tiger is slow.', 'The tiger is beautiful.', False)
('The falcon is strong.', 'The falcon is strong.', True)
('The falcon is strong.', 'The falcon is strong.', True)
('The mouse is adorable.', 'The mouse is round.', False)
('The mouse is adorable.', 'The mouse is round.', False)
('The tiger likes the mouse.', 'The tiger is tired.', False)
('The tiger likes the mouse.', 'The tiger is tired.', False)
('The cat is smart.', 'The cat is round.', False)
('The cat is smart.', 'The cat is round.', False)
('The cheetah is reckless.', 'The cheetah is fierce.', False)
('The cheetah is reckless.', 'The cheetah is fierce.', False)
('The tiger is big.', 'The tiger is big.', True)
('The tiger is big.', 'The tiger is big.', True)
('The hamster is adorable.', 'The hamster is small.', False)
('The hamster is adorable.', 'The hamster is small.', False)
('The cheetah sees the hamster.', 'The cheetah sees the hamster.', True)
('The cheetah sees the hamster.', 'The cheetah sees the hamster.', True)
('The hamster is nice.', 'The hamster is round.', False)
('The hamster is nice.', 'The hamster is round.', False)
('The bald eagle is reckless.', 'The bald eagle is angry.', False)
('The bald eagle is reckless.', 'The bald eagle is angry.', False)
('The cheetah is heavy.', 'The cheetah is strong.', False)
('The cheetah is heavy.', 'The cheetah is strong.', False)
('The squirrel is adorable.', 'The squirrel is adorable.', True)
('The squirrel is adorable.', 'The squirrel is adorable.', True)
('The bald eagle likes the squirrel.', 'The bald eagle is lazy.', False)
('The bald eagle likes the squirrel.', 'The bald eagle is lazy.', False)
('The mouse is kind.', 'The mouse is kind.', True)
('The mouse is kind.', 'The mouse is kind.', True)
('The cheetah is angry.', 'The cheetah is fierce.', False)
('The cheetah is angry.', 'The cheetah is fierce.', False)
('The bald eagle is strong.', 'The bald eagle is strong.', True)
('The bald eagle is strong.', 'The bald eagle is strong.', True)
('The cat is cute.', 'The cat is boring.', False)
('The cat is cute.', 'The cat is boring.', False)
('The cheetah attacks the cat.', 'The cheetah needs the mouse.', False)
('The cheetah attacks the cat.', 'The cheetah needs the mouse.', False)
('The dog is round.', 'The dog is round.', True)
('The dog is round.', 'The dog is round.', True)
('The wolf is reckless.', 'The wolf is round.', False)
('The wolf is reckless.', 'The wolf is round.', False)
('The dinosaur is heavy.', 'The dinosaur is big.', False)
('The dinosaur is heavy.', 'The dinosaur is big.', False)
('The mouse is funny.', 'The mouse is funny.', True)
('The mouse is funny.', 'The mouse is quiet.', False)
('The wolf visits the mouse.', 'The wolf is angry.', False)
('The wolf visits the mouse.', 'The wolf is angry.', False)
('The dog is nice.', 'The dog is heavy.', False)
('The dog is nice.', 'The dog is heavy.', False)
('The tiger is rough.', 'The tiger is rough.', True)
('The tiger is rough.', 'The tiger is rough.', True)
('The leopard is awful.', 'The leopard is heavy.', False)
('The leopard is awful.', 'The leopard is heavy.', False)
('The squirrel is furry.', 'The squirrel is furry.', True)
('The squirrel is furry.', 'The squirrel is furry.', True)
('The tiger sees the squirrel.', 'The tiger sees the squirrel.', True)
('The tiger sees the squirrel.', 'The tiger sees the squirrel.', True)
('The rabbit is kind.', 'The rabbit is nice.', False)
('The rabbit is kind.', 'The rabbit is nice.', False)
('The snake is angry.', 'The snake is heavy.', False)
('The snake is angry.', 'The snake is heavy.', False)
('The cheetah is big.', 'The cheetah is big.', True)
('The cheetah is big.', 'The cheetah is big.', True)
('The mouse is furry.', 'The mouse is furry.', True)
('The mouse is furry.', 'The mouse is furry.', True)
('The snake sees the mouse.', 'The snake visits the rabbit.', False)
('The snake sees the mouse.', 'The snake visits the rabbit.', False)
('The hamster is kind.', 'The hamster is quiet.', False)
('The hamster is kind.', 'The hamster is quiet.', False)
('The dinosaur is lazy.', 'The dinosaur is big.', False)
('The dinosaur is lazy.', 'The dinosaur is big.', False)
('The crocodile is strong.', 'The crocodile is smart.', False)
('The crocodile is strong.', 'The crocodile is smart.', False)
('The mouse is adorable.', 'The mouse is cute.', False)
('The mouse is adorable.', 'The mouse is cute.', False)
('The dinosaur attacks the mouse.', 'The dinosaur is rough.', False)
('The dinosaur attacks the mouse.', 'The dinosaur is rough.', False)
('The hamster is smart.', 'The hamster is kind.', False)
('The hamster is smart.', 'The hamster is kind.', False)
('The dinosaur is dull.', 'The dinosaur is boring.', False)
('The dinosaur is dull.', 'The dinosaur is boring.', False)
('The falcon is heavy.', 'The falcon is awful.', False)
('The falcon is heavy.', 'The falcon is awful.', False)
('The mouse is beautiful.', 'The mouse is kind.', False)
('The mouse is beautiful.', 'The mouse is kind.', False)
('The dinosaur visits the mouse.', 'The dinosaur visits the mouse.', True)
('The dinosaur visits the mouse.', 'The dinosaur visits the mouse.', True)
('The hamster is kind.', 'The hamster is small.', False)
('The hamster is kind.', 'The hamster is small.', False)
('The lion is angry.', 'The lion is adorable.', False)
('The lion is angry.', 'The lion is adorable.', False)
('The falcon is awful.', 'The falcon is angry.', False)
('The falcon is awful.', 'The falcon is angry.', False)
('The cat is small.', 'The cat is small.', True)
('The cat is small.', 'The cat is small.', True)
('The lion visits the cat.', 'The lion is lazy.', False)
('The lion visits the cat.', 'The lion is lazy.', False)
('The rabbit is quiet.', 'The rabbit is quiet.', True)
('The rabbit is quiet.', 'The rabbit is quiet.', True)
('The tiger is rough.', 'The tiger is rough.', True)
('The tiger is rough.', 'The tiger is rough.', True)
('The bear is big.', 'The bear is rough.', False)
('The bear is big.', 'The bear is rough.', False)
('The squirrel is furry.', 'The squirrel is funny.', False)
('The squirrel is furry.', 'The squirrel is funny.', False)
('The tiger sees the squirrel.', 'The tiger sees the squirrel.', True)
('The tiger sees the squirrel.', 'The tiger sees the squirrel.', True)
('The rabbit is nice.', 'The rabbit is nice.', True)
('The rabbit is nice.', 'The rabbit is nice.', True)
('The falcon is sleepy.', 'The falcon is sleepy.', True)
('The falcon is sleepy.', 'The falcon is sleepy.', True)
('The lion is awful.', 'The lion is awful.', True)
('The lion is awful.', 'The lion is awful.', True)
('The dog is cute.', 'The dog is lovely.', False)
('The dog is cute.', 'The dog is lovely.', False)
('The falcon sees the dog.', 'The falcon likes the rabbit.', False)
('The falcon sees the dog.', 'The falcon likes the rabbit.', False)
('The hamster is nice.', 'The hamster is nice.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The crocodile is dull.', 'The crocodile is lazy.', False)
('The crocodile is dull.', 'The crocodile is lazy.', False)
('The snake is heavy.', 'The snake is heavy.', True)
('The snake is heavy.', 'The snake is heavy.', True)
('The mouse is beautiful.', 'The mouse is funny.', False)
('The mouse is beautiful.', 'The mouse is funny.', False)
('The crocodile visits the mouse.', 'The crocodile chases the hamster.', False)
('The crocodile visits the mouse.', 'The crocodile chases the hamster.', False)
('The cat is quiet.', 'The cat is kind.', False)
('The cat is quiet.', 'The cat is kind.', False)
('The crocodile is angry.', 'The crocodile is quiet.', False)
('The crocodile is angry.', 'The crocodile is quiet.', False)
('The lion is obese.', 'The lion is small.', False)
('The lion is obese.', 'The lion is small.', False)
('The rabbit is cute.', 'The rabbit is kind.', False)
('The rabbit is cute.', 'The rabbit is kind.', False)
('The crocodile visits the rabbit.', 'The crocodile is rough.', False)
('The crocodile visits the rabbit.', 'The crocodile is rough.', False)
('The cat is kind.', 'The cat is smart.', False)
('The cat is kind.', 'The cat is smart.', False)
('The lion is slow.', 'The lion is strong.', False)
('The lion is slow.', 'The lion is strong.', False)
('The bear is obese.', 'The bear is obese.', True)
('The bear is obese.', 'The bear is obese.', True)
('The hamster is small.', 'The hamster is funny.', False)
('The hamster is small.', 'The hamster is funny.', False)
('The lion needs the hamster.', 'The lion likes the cat.', False)
('The lion needs the hamster.', 'The lion likes the cat.', False)
('The rabbit is kind.', 'The rabbit is lazy.', False)
('The rabbit is kind.', 'The rabbit is lazy.', False)
('The cheetah is tired.', 'The cheetah is kind.', False)
('The cheetah is tired.', 'The cheetah is kind.', False)
('The dinosaur is strong.', 'The dinosaur is strong.', True)
('The dinosaur is strong.', 'The dinosaur is strong.', True)
('The hamster is adorable.', 'The hamster is smart.', False)
('The hamster is adorable.', 'The hamster is smart.', False)
('The cheetah likes the hamster.', 'The cheetah sees the rabbit.', False)
('The cheetah likes the hamster.', 'The cheetah sees the rabbit.', False)
('The dog is quiet.', 'The dog is quiet.', True)
('The dog is quiet.', 'The dog is quiet.', True)
('The falcon is lazy.', 'The falcon is angry.', False)
('The falcon is lazy.', 'The falcon is angry.', False)
('The tiger is heavy.', 'The tiger is lazy.', False)
('The tiger is heavy.', 'The tiger is lazy.', False)
('The cat is funny.', 'The cat is funny.', True)
('The cat is funny.', 'The cat is funny.', True)
('The falcon attacks the cat.', 'The falcon needs the dog.', False)
('The falcon attacks the cat.', 'The falcon needs the dog.', False)
('The cat is kind.', 'The cat is round.', False)
('The cat is kind.', 'The cat is round.', False)
('The lion is rough.', 'The lion is rough.', True)
('The lion is rough.', 'The lion is rough.', True)
('The snake is strong.', 'The snake is heavy.', False)
('The snake is strong.', 'The snake is heavy.', False)
('The hamster is lovely.', 'The hamster is beautiful.', False)
('The hamster is lovely.', 'The hamster is lovely.', True)
('The lion sees the hamster.', 'The lion attacks the cat.', False)
('The lion sees the hamster.', 'The lion attacks the cat.', False)
('The hamster is round.', 'The hamster is quiet.', False)
('The hamster is round.', 'The hamster is quiet.', False)
('The tiger is angry.', 'The tiger is angry.', True)
('The tiger is angry.', 'The tiger is angry.', True)
('The lion is big.', 'The lion is heavy.', False)
('The lion is big.', 'The lion is heavy.', False)
('The cat is furry.', 'The cat is small.', False)
('The cat is furry.', 'The cat is small.', False)
('The tiger likes the cat.', 'The tiger likes the cat.', True)
('The tiger likes the cat.', 'The tiger likes the cat.', True)
('The mouse is quiet.', 'The mouse is kind.', False)
('The mouse is quiet.', 'The mouse is kind.', False)
('The cheetah is angry.', 'The cheetah is angry.', True)
('The cheetah is angry.', 'The cheetah is angry.', True)
('The bald eagle is obese.', 'The bald eagle is fierce.', False)
('The bald eagle is obese.', 'The bald eagle is fierce.', False)
('The squirrel is funny.', 'The squirrel is kind.', False)
('The squirrel is funny.', 'The squirrel is kind.', False)
('The cheetah sees the squirrel.', 'The cheetah is lazy.', False)
('The cheetah sees the squirrel.', 'The cheetah is lazy.', False)
('The mouse is round.', 'The mouse is kind.', False)
('The mouse is round.', 'The mouse is kind.', False)
('The tiger is slow.', 'The tiger is beautiful.', False)
('The tiger is slow.', 'The tiger is beautiful.', False)
('The dinosaur is obese.', 'The dinosaur is small.', False)
('The dinosaur is obese.', 'The dinosaur is small.', False)
('The squirrel is furry.', 'The squirrel is furry.', True)
('The squirrel is furry.', 'The squirrel is furry.', True)
('The tiger visits the squirrel.', 'The tiger visits the squirrel.', True)
('The tiger visits the squirrel.', 'The tiger visits the squirrel.', True)
('The cat is round.', 'The cat is kind.', False)
('The cat is round.', 'The cat is kind.', False)
('The crocodile is reckless.', 'The crocodile is reckless.', True)
('The crocodile is reckless.', 'The crocodile is reckless.', True)
('The leopard is fierce.', 'The leopard is kind.', False)
('The leopard is fierce.', 'The leopard is kind.', False)
('The rabbit is lovely.', 'The rabbit is fierce.', False)
('The rabbit is lovely.', 'The rabbit is fierce.', False)
('The crocodile needs the rabbit.', 'The crocodile needs the rabbit.', True)
('The crocodile needs the rabbit.', 'The crocodile needs the rabbit.', True)
('The cat is nice.', 'The cat is quiet.', False)
('The cat is nice.', 'The cat is quiet.', False)
('The leopard is rough.', 'The leopard is lazy.', False)
('The leopard is rough.', 'The leopard is lazy.', False)
('The lion is big.', 'The lion is big.', True)
('The lion is big.', 'The lion is big.', True)
('The squirrel is furry.', 'The squirrel is furry.', True)
('The squirrel is furry.', 'The squirrel is furry.', True)
('The leopard sees the squirrel.', 'The leopard sees the squirrel.', True)
('The leopard sees the squirrel.', 'The leopard sees the squirrel.', True)
('The dog is kind.', 'The dog is smart.', False)
('The dog is kind.', 'The dog is smart.', False)
('The tiger is tired.', 'The tiger is tired.', True)
('The tiger is tired.', 'The tiger is obese.', False)
('The snake is fierce.', 'The snake is fierce.', True)
('The snake is fierce.', 'The snake is fierce.', True)
('The mouse is funny.', 'The mouse is small.', False)
('The mouse is funny.', 'The mouse is small.', False)
('The tiger attacks the mouse.', 'The tiger sees the dog.', False)
('The tiger attacks the mouse.', 'The tiger sees the dog.', False)
('The squirrel is nice.', 'The squirrel is quiet.', False)
('The squirrel is nice.', 'The squirrel is quiet.', False)
('The tiger is rough.', 'The tiger is rough.', True)
('The tiger is rough.', 'The tiger is rough.', True)
('The dinosaur is strong.', 'The dinosaur is strong.', True)
('The dinosaur is strong.', 'The dinosaur is strong.', True)
('The dog is funny.', 'The dog is quiet.', False)
('The dog is funny.', 'The dog is quiet.', False)
('The tiger visits the dog.', 'The tiger is dull.', False)
('The tiger visits the dog.', 'The tiger is dull.', False)
('The squirrel is smart.', 'The squirrel is kind.', False)
('The squirrel is smart.', 'The squirrel is kind.', False)
('The lion is lazy.', 'The lion is smart.', False)
('The lion is lazy.', 'The lion is smart.', False)
('The cheetah is heavy.', 'The cheetah is adorable.', False)
('The cheetah is heavy.', 'The cheetah is adorable.', False)
('The rabbit is small.', 'The rabbit is kind.', False)
('The rabbit is small.', 'The rabbit is kind.', False)
('The lion attacks the rabbit.', 'The lion likes the squirrel.', False)
('The lion attacks the rabbit.', 'The lion likes the squirrel.', False)
('The squirrel is nice.', 'The squirrel is quiet.', False)
('The squirrel is nice.', 'The squirrel is quiet.', False)
('The bear is dull.', 'The bear is heavy.', False)
('The bear is dull.', 'The bear is heavy.', False)
('The snake is obese.', 'The snake is obese.', True)
('The snake is obese.', 'The snake is obese.', True)
('The hamster is lovely.', 'The hamster is round.', False)
('The hamster is lovely.', 'The hamster is round.', False)
('The bear attacks the hamster.', 'The bear is rough.', False)
('The bear attacks the hamster.', 'The bear is rough.', False)
('The cat is round.', 'The cat is kind.', False)
('The cat is round.', 'The cat is kind.', False)
('The dinosaur is rough.', 'The dinosaur is rough.', True)
('The dinosaur is rough.', 'The dinosaur is rough.', True)
('The bear is strong.', 'The bear is kind.', False)
('The bear is strong.', 'The bear is kind.', False)
('The hamster is beautiful.', 'The hamster is adorable.', False)
('The hamster is beautiful.', 'The hamster is adorable.', False)
('The dinosaur attacks the hamster.', 'The dinosaur needs the cat.', False)
('The dinosaur attacks the hamster.', 'The dinosaur needs the cat.', False)
('The squirrel is nice.', 'The squirrel is quiet.', False)
('The squirrel is nice.', 'The squirrel is quiet.', False)
('The lion is lazy.', 'The lion is lazy.', True)
('The lion is lazy.', 'The lion is lazy.', True)
('The wolf is awful.', 'The wolf is awful.', True)
('The wolf is awful.', 'The wolf is awful.', True)
('The hamster is furry.', 'The hamster is smart.', False)
('The hamster is furry.', 'The hamster is smart.', False)
('The lion attacks the hamster.', 'The lion is attacks the hamster.', False)
('The lion attacks the hamster.', 'The lion is attacks the hamster.', False)
('The squirrel is quiet.', 'The squirrel is kind.', False)
('The squirrel is quiet.', 'The squirrel is kind.', False)
('The leopard is angry.', 'The leopard is rough.', False)
('The leopard is angry.', 'The leopard is rough.', False)
('The lion is fierce.', 'The lion is fierce.', True)
('The lion is fierce.', 'The lion is fierce.', True)
('The dog is cute.', 'The dog is funny.', False)
('The dog is cute.', 'The dog is funny.', False)
('The leopard sees the dog.', 'The leopard is reckless.', False)
('The leopard sees the dog.', 'The leopard is reckless.', False)
('The rabbit is round.', 'The rabbit is round.', True)
('The rabbit is round.', 'The rabbit is round.', True)
('The bald eagle is tired.', 'The bald eagle is round.', False)
('The bald eagle is tired.', 'The bald eagle is furry.', False)
('The bear is fierce.', 'The bear is fierce.', True)
('The bear is fierce.', 'The bear is fierce.', True)
('The squirrel is lovely.', 'The squirrel is funny.', False)
('The squirrel is lovely.', 'The squirrel is funny.', False)
('The bald eagle chases the squirrel.', 'The bald eagle visits the rabbit.', False)
('The bald eagle chases the squirrel.', 'The bald eagle visits the rabbit.', False)
('The rabbit is quiet.', 'The rabbit is round.', False)
('The rabbit is quiet.', 'The rabbit is round.', False)
('The snake is boring.', 'The snake is furry.', False)
('The snake is boring.', 'The snake is furry.', False)
('The wolf is strong.', 'The wolf is fierce.', False)
('The wolf is strong.', 'The wolf is fierce.', False)
('The dog is adorable.', 'The dog is adorable.', True)
('The dog is adorable.', 'The dog is adorable.', True)
('The snake chases the dog.', 'The snake visits the rabbit.', False)
('The snake chases the dog.', 'The snake visits the rabbit.', False)
('The hamster is round.', 'The hamster is quiet.', False)
('The hamster is round.', 'The hamster is quiet.', False)
('The falcon is boring.', 'The falcon is sleepy.', False)
('The falcon is boring.', 'The falcon is sleepy.', False)
('The cheetah is obese.', 'The cheetah is heavy.', False)
('The cheetah is obese.', 'The cheetah is heavy.', False)
('The squirrel is lovely.', 'The squirrel is quiet.', False)
('The squirrel is lovely.', 'The squirrel is quiet.', False)
('The falcon chases the squirrel.', 'The falcon is angry.', False)
('The falcon chases the squirrel.', 'The falcon is angry.', False)
('The dog is smart.', 'The dog is smart.', True)
('The dog is smart.', 'The dog is smart.', True)
