('Fiona is high.', 'Fiona is high.', True)
('Bob is big.', 'Bob is strong.', False)
('Bob is big.', 'Bob is heavy.', False)
('Alan is tiny.', 'Alan is thin.', False)
('Alan is tiny.', 'Alan is thin.', False)
('Anne is kind.', 'Anne is quiet.', False)
('Anne is kind.', 'Anne is quiet.', False)
('Erin is rough.', 'Erin is bad.', False)
('Erin is rough.', 'Erin is bad.', False)
('Dave is big.', 'Dave is big.', True)
('Dave is big.', 'Dave is big.', True)
('Charlie is tiny.', 'Charlie is thin.', False)
('Charlie is tiny.', 'Charlie is thin.', False)
('Gary is smart.', 'Gary is nice.', False)
('Gary is smart.', 'Gary is nice.', False)
('Bob is rough.', 'Bob is sad.', False)
('Bob is rough.', 'Bob is sad.', False)
('Charlie is strong.', 'Charlie is strong.', True)
('Charlie is strong.', 'Charlie is strong.', True)
('Fiona is small.', 'Fiona is thin.', False)
('Fiona is small.', 'Fiona is thin.', False)
('Harry is wealthy.', 'Harry is kind.', False)
('Harry is wealthy.', 'Harry is kind.', False)
('Anne is rough.', 'Anne is sad.', False)
('Anne is rough.', 'Anne is sad.', False)
('Erin is big.', 'Erin is heavy.', False)
('Erin is big.', 'Erin is heavy.', False)
('Charlie is small.', 'Charlie is little.', False)
('Charlie is small.', 'Charlie is little.', False)
('Anne is nice.', 'Anne is quiet.', False)
('Anne is nice.', 'Anne is quiet.', False)
('Fiona is poor.', 'Fiona is imperfect.', False)
('Fiona is poor.', 'Fiona is imperfect.', False)
('Gary is high.', 'Gary is high.', True)
('Gary is high.', 'Gary is high.', True)
('Alan is thin.', 'Alan is thin.', True)
('Alan is thin.', 'Alan is thin.', True)
('Bob is quiet.', 'Bob is smart.', False)
('Bob is quiet.', 'Bob is smart.', False)
('Harry is rough.', 'Harry is poor.', False)
('Harry is rough.', 'Harry is poor.', False)
('Gary is big.', 'Gary is high.', False)
('Gary is big.', 'Gary is high.', False)
('Bob is thin.', 'Bob is thin.', True)
('Bob is thin.', 'Bob is little.', False)
('Fiona is wealthy.', 'Fiona is quiet.', False)
('Fiona is wealthy.', 'Fiona is quiet.', False)
('Dave is rough.', 'Dave is rough.', True)
('Dave is rough.', 'Dave is rough.', True)
('Harry is strong.', 'Harry is strong.', True)
('Harry is strong.', 'Harry is strong.', True)
('Alan is small.', 'Alan is thin.', False)
('Alan is small.', 'Alan is thin.', False)
('Dave is quiet.', 'Dave is smart.', False)
('Dave is quiet.', 'Dave is smart.', False)
('Anne is dull.', 'Anne is rough.', False)
('Anne is dull.', 'Anne is rough.', False)
('Bob is big.', 'Bob is high.', False)
('Bob is big.', 'Bob is high.', False)
('Harry is small.', 'Harry is thin.', False)
('Harry is small.', 'Harry is thin.', False)
('Gary is quiet.', 'Gary is kind.', False)
('Gary is quiet.', 'Gary is quiet.', True)
('Charlie is poor.', 'Charlie is bad.', False)
('Charlie is poor.', 'Charlie is bad.', False)
('Harry is huge.', 'Harry is strong.', False)
('Harry is huge.', 'Harry is strong.', False)
('Bob is tiny.', 'Bob is thin.', False)
('Bob is tiny.', 'Bob is little.', False)
('Alan is nice.', 'Alan is wealthy.', False)
('Alan is nice.', 'Alan is wealthy.', False)
('Gary is bad.', 'Gary is Harry is sad.', False)
('Gary is bad.', 'Gary is Harry is Harry is Harry is Harry is Harry is Harry is Harry is Harry is H', False)
('Charlie is huge.', 'Charlie is high.', False)
('Charlie is huge.', 'Charlie is high.', False)
('Gary is short.', 'Gary is small.', False)
('Gary is short.', 'Gary is small.', False)
('Anne is kind.', 'Anne is quiet.', False)
('Anne is kind.', 'Anne is wealthy.', False)
('Erin is rough.', 'Erin is poor.', False)
('Erin is rough.', 'Erin is poor.', False)
('Harry is big.', 'Harry is high.', False)
('Harry is big.', 'Harry is high.', False)
('Fiona is thin.', 'Fiona is thin.', True)
('Fiona is thin.', 'Fiona is thin.', True)
('Erin is nice.', 'Erin is quiet.', False)
('Erin is nice.', 'Erin is quiet.', False)
('Bob is rough.', 'Bob is Harry is Harry is Harry is Harry is Harry is Harry is Harry is Harry is H', False)
('Bob is rough.', 'Bob is Harry is Harry is Harry is Harry is Harry is Harry is Harry is Harry is H', False)
('Alan is huge.', 'Alan is big.', False)
('Alan is huge.', 'Alan is big.', False)
('Erin is short.', 'Erin is little.', False)
('Erin is short.', 'Erin is little.', False)
('Fiona is nice.', 'Fiona is kind.', False)
('Fiona is nice.', 'Fiona is kind.', False)
('Harry is rough.', 'Harry is sad.', False)
('Harry is rough.', 'Harry is sad.', False)
('Fiona is strong.', 'Fiona is strong.', True)
('Fiona is strong.', 'Fiona is strong.', True)
('Alan is little.', 'Alan is thin.', False)
('Alan is little.', 'Alan is thin.', False)
('Erin is wealthy.', 'Erin is quiet.', False)
('Erin is wealthy.', 'Erin is kind.', False)
('Anne is imperfect.', 'Anne is sad.', False)
('Anne is imperfect.', 'Anne is imperfect.', True)
('Dave is strong.', 'Dave is high.', False)
('Dave is strong.', 'Dave is high.', False)
('Anne is thin.', 'Anne is thin.', True)
('Anne is thin.', 'Anne is thin.', True)
('Alan is nice.', 'Alan is wealthy.', False)
('Alan is nice.', 'Alan is wealthy.', False)
('Fiona is sad.', 'Fiona is sad.', True)
('Fiona is sad.', 'Fiona is sad.', True)
('Alan is big.', 'Alan is high.', False)
('Alan is big.', 'Alan is high.', False)
('Bob is small.', 'Bob is short.', False)
('Bob is small.', 'Bob is short.', False)
('Dave is quiet.', 'Dave is kind.', False)
('Dave is quiet.', 'Dave is quiet.', True)
('Fiona is dull.', 'Fiona is sad.', False)
('Fiona is dull.', 'Fiona is sad.', False)
('Alan is high.', 'Alan is strong.', False)
('Alan is high.', 'Alan is strong.', False)
('Gary is little.', 'Gary is thin.', False)
('Gary is little.', 'Gary is thin.', False)
('Charlie is quiet.', 'Charlie is quiet.', True)
('Charlie is quiet.', 'Charlie is quiet.', True)
('Anne is dull.', 'Anne is rough.', False)
('Anne is dull.', 'Anne is rough.', False)
('Charlie is strong.', 'Charlie is strong.', True)
('Charlie is strong.', 'Charlie is strong.', True)
('Gary is short.', 'Gary is thin.', False)
('Gary is short.', 'Gary is small.', False)
('Harry is smart.', 'Harry is nice.', False)
('Harry is smart.', 'Harry is nice.', False)
('Fiona is rough.', 'Fiona is sad.', False)
('Fiona is rough.', 'Fiona is sad.', False)
('Harry is strong.', 'Harry is strong.', True)
('Harry is strong.', 'Harry is strong.', True)
('Bob is small.', 'Bob is small.', True)
('Bob is small.', 'Bob is small.', True)
('Gary is smart.', 'Gary is nice.', False)
('Gary is smart.', 'Gary is nice.', False)
('Erin is rough.', 'Erin is sad.', False)
('Erin is rough.', 'Erin is sad.', False)
('Dave is huge.', 'Dave is heavy.', False)
('Dave is huge.', 'Dave is heavy.', False)
('Alan is thin.', 'Alan is thin.', True)
('Alan is thin.', 'Alan is thin.', True)
('Harry is kind.', 'Harry is quiet.', False)
('Harry is kind.', 'Harry is quiet.', False)
('Gary is imperfect.', 'Gary is poor.', False)
('Gary is imperfect.', 'Gary is poor.', False)
('Fiona is strong.', 'Fiona is strong.', True)
('Fiona is strong.', 'Fiona is strong.', True)
('Alan is tiny.', 'Alan is little.', False)
('Alan is tiny.', 'Alan is little.', False)
('Erin is quiet.', 'Erin is nice.', False)
('Erin is quiet.', 'Erin is nice.', False)
('Gary is poor.', 'Gary is sad.', False)
('Gary is poor.', 'Gary is sad.', False)
('Alan is strong.', 'Alan is high.', False)
('Alan is strong.', 'Alan is high.', False)
('Harry is thin.', 'Harry is thin.', True)
('Harry is thin.', 'Harry is thin.', True)
('Bob is clever.', 'Bob is nice.', False)
('Bob is clever.', 'Bob is nice.', False)
('Anne is dull.', 'Anne is rough.', False)
('Anne is dull.', 'Anne is rough.', False)
('Alan is strong.', 'Alan is heavy.', False)
('Alan is strong.', 'Alan is heavy.', False)
('Bob is tiny.', 'Bob is small.', False)
('Bob is tiny.', 'Bob is small.', False)
('Fiona is nice.', 'Fiona is wealthy.', False)
('Fiona is nice.', 'Fiona is wealthy.', False)
('Dave is dull.', 'Dave is sad.', False)
('Dave is dull.', 'Dave is sad.', False)
('Harry is heavy.', 'Harry is heavy.', True)
('Harry is heavy.', 'Harry is heavy.', True)
('Bob is small.', 'Bob is thin.', False)
('Bob is small.', 'Bob is thin.', False)
('Charlie is kind.', 'Charlie is wealthy.', False)
('Charlie is kind.', 'Charlie is wealthy.', False)
('Gary is dull.', 'Gary is Harry is Harry is Harry is Harry is Harry is Harry is Harry is Harry is H', False)
('Gary is dull.', 'Gary is Harry is Harry is Harry is Harry is Harry is Harry is Harry is Harry is H', False)
('Alan is heavy.', 'Alan is heavy.', True)
('Alan is heavy.', 'Alan is heavy.', True)
('Fiona is thin.', 'Fiona is thin.', True)
('Fiona is thin.', 'Fiona is thin.', True)
('Erin is nice.', 'Erin is quiet.', False)
('Erin is nice.', 'Erin is quiet.', False)
('Charlie is imperfect.', 'Charlie is sad.', False)
('Charlie is imperfect.', 'Charlie is Alan is sad.', False)
('Gary is heavy.', 'Gary is high.', False)
('Gary is heavy.', 'Gary is high.', False)
('Dave is short.', 'Dave is short.', True)
('Dave is short.', 'Dave is short.', True)
('Fiona is smart.', 'Fiona is smart.', True)
('Fiona is smart.', 'Fiona is smart.', True)
('Charlie is sad.', 'Charlie is sad.', True)
('Charlie is sad.', 'Charlie is sad.', True)
('Anne is heavy.', 'Anne is strong.', False)
('Anne is heavy.', 'Anne is strong.', False)
('Dave is thin.', 'Dave is thin.', True)
('Dave is thin.', 'Dave is thin.', True)
('Charlie is smart.', 'Charlie is kind.', False)
('Charlie is smart.', 'Charlie is kind.', False)
('Alan is poor.', 'Alan is imperfect.', False)
('Alan is poor.', 'Alan is imperfect.', False)
('Anne is heavy.', 'Anne is high.', False)
('Anne is heavy.', 'Anne is high.', False)
('Dave is tiny.', 'Dave is thin.', False)
('Dave is tiny.', 'Dave is thin.', False)
('Gary is nice.', 'Gary is quiet.', False)
('Gary is nice.', 'Gary is quiet.', False)
('Fiona is dull.', 'Fiona is rough.', False)
('Fiona is dull.', 'Fiona is rough.', False)
('Alan is big.', 'Alan is heavy.', False)
('Alan is big.', 'Alan is heavy.', False)
('Charlie is tiny.', 'Charlie is short.', False)
('Charlie is tiny.', 'Charlie is short.', False)
('Bob is kind.', 'Bob is quiet.', False)
('Bob is kind.', 'Bob is quiet.', False)
('Harry is poor.', 'Harry is sad.', False)
('Harry is poor.', 'Harry is sad.', False)
('Anne is big.', 'Anne is high.', False)
('Anne is big.', 'Anne is high.', False)
('Bob is tiny.', 'Bob is small.', False)
('Bob is tiny.', 'Bob is small.', False)
('Harry is wealthy.', 'Harry is quiet.', False)
('Harry is wealthy.', 'Harry is quiet.', False)
('Dave is dull.', 'Dave is sad.', False)
('Dave is dull.', 'Dave is imperfect.', False)
('Harry is high.', 'Harry is high.', True)
('Harry is high.', 'Harry is high.', True)
('Bob is short.', 'Bob is thin.', False)
('Bob is short.', 'Bob is thin.', False)
('Fiona is clever.', 'Fiona is smart.', False)
('Fiona is clever.', 'Fiona is smart.', False)
('Alan is dull.', 'Alan is poor.', False)
('Alan is dull.', 'Alan is poor.', False)
('Fiona is strong.', 'Fiona is strong.', True)
('Fiona is strong.', 'Fiona is strong.', True)
('Charlie is thin.', 'Charlie is thin.', True)
('Charlie is thin.', 'Charlie is thin.', True)
('Gary is kind.', 'Gary is quiet.', False)
('Gary is kind.', 'Gary is quiet.', False)
('Dave is imperfect.', 'Dave is rough.', False)
('Dave is imperfect.', 'Dave is rough.', False)
('Gary is high.', 'Gary is high.', True)
('Gary is high.', 'Gary is high.', True)
('Charlie is thin.', 'Charlie is thin.', True)
('Charlie is thin.', 'Charlie is thin.', True)
('Alan is wealthy.', 'Alan is smart.', False)
('Alan is wealthy.', 'Alan is smart.', False)
('Harry is sad.', 'Harry is poor.', False)
('Harry is sad.', 'Harry is poor.', False)
('Harry is high.', 'Harry is high.', True)
('Harry is high.', 'Harry is high.', True)
('Bob is tiny.', 'Bob is thin.', False)
('Bob is tiny.', 'Bob is thin.', False)
('Gary is quiet.', 'Gary is quiet.', True)
('Gary is quiet.', 'Gary is quiet.', True)
('Charlie is dull.', 'Charlie is sad.', False)
('Charlie is dull.', 'Charlie is sad.', False)
('Gary is strong.', 'Gary is strong.', True)
('Gary is strong.', 'Gary is strong.', True)
('Harry is tiny.', 'Harry is short.', False)
('Harry is tiny.', 'Harry is short.', False)
('Dave is kind.', 'Dave is quiet.', False)
('Dave is kind.', 'Dave is quiet.', False)
('Charlie is rough.', 'Charlie is poor.', False)
('Charlie is rough.', 'Charlie is poor.', False)
('Bob is high.', 'Bob is strong.', False)
('Bob is high.', 'Bob is strong.', False)
('Alan is short.', 'Alan is short.', True)
('Alan is short.', 'Alan is short.', True)
('Erin is wealthy.', 'Erin is nice.', False)
('Erin is wealthy.', 'Erin is nice.', False)
('Dave is bad.', 'Dave is bad.', True)
('Dave is bad.', 'Dave is bad.', True)
('Charlie is strong.', 'Charlie is strong.', True)
('Charlie is strong.', 'Charlie is strong.', True)
('Anne is thin.', 'Anne is thin.', True)
('Anne is thin.', 'Anne is thin.', True)
('Bob is nice.', 'Bob is quiet.', False)
('Bob is nice.', 'Bob is quiet.', False)
('Dave is sad.', 'Dave is sad.', True)
('Dave is sad.', 'Dave is sad.', True)
('Charlie is high.', 'Charlie is heavy.', False)
('Charlie is high.', 'Charlie is heavy.', False)
('Alan is small.', 'Alan is short.', False)
('Alan is small.', 'Alan is short.', False)
('Bob is quiet.', 'Bob is quiet.', True)
('Bob is quiet.', 'Bob is quiet.', True)
('Fiona is imperfect.', 'Fiona is sad.', False)
('Fiona is imperfect.', 'Fiona is poor.', False)
('Fiona is high.', 'Fiona is high.', True)
('Fiona is high.', 'Fiona is high.', True)
('Erin is thin.', 'Erin is thin.', True)
('Erin is thin.', 'Erin is thin.', True)
('Charlie is kind.', 'Charlie is quiet.', False)
('Charlie is kind.', 'Charlie is quiet.', False)
('Gary is poor.', 'Gary is imperfect.', False)
('Gary is poor.', 'Gary is imperfect.', False)
('Fiona is big.', 'Fiona is big.', True)
('Fiona is big.', 'Fiona is big.', True)
('Anne is short.', 'Anne is thin.', False)
('Anne is short.', 'Anne is thin.', False)
('Bob is quiet.', 'Bob is wealthy.', False)
('Bob is quiet.', 'Bob is wealthy.', False)
('Charlie is poor.', 'Charlie is sad.', False)
('Charlie is poor.', 'Charlie is sad.', False)
('Fiona is strong.', 'Fiona is strong.', True)
('Fiona is strong.', 'Fiona is strong.', True)
('Harry is tiny.', 'Harry is thin.', False)
('Harry is tiny.', 'Harry is little.', False)
('Gary is smart.', 'Gary is nice.', False)
('Gary is smart.', 'Gary is nice.', False)
('Dave is sad.', 'Dave is rough.', False)
('Dave is sad.', 'Dave is rough.', False)
('Erin is heavy.', 'Erin is heavy.', True)
('Erin is heavy.', 'Erin is heavy.', True)
('Gary is little.', 'Gary is thin.', False)
('Gary is little.', 'Gary is thin.', False)
('Dave is smart.', 'Dave is quiet.', False)
('Dave is smart.', 'Dave is quiet.', False)
('Anne is dull.', 'Anne is sad.', False)
('Anne is dull.', 'Anne is imperfect.', False)
('Erin is high.', 'Erin is high.', True)
('Erin is high.', 'Erin is high.', True)
('Gary is thin.', 'Gary is thin.', True)
('Gary is thin.', 'Gary is thin.', True)
('Charlie is clever.', 'Charlie is smart.', False)
('Charlie is clever.', 'Charlie is smart.', False)
('Alan is bad.', 'Alan is rough.', False)
('Alan is bad.', 'Alan is rough.', False)
('Erin is big.', 'Erin is high.', False)
('Erin is big.', 'Erin is high.', False)
('Alan is short.', 'Alan is short.', True)
('Alan is short.', 'Alan is short.', True)
('Gary is quiet.', 'Gary is smart.', False)
('Gary is quiet.', 'Gary is quiet.', True)
('Charlie is poor.', 'Charlie is sad.', False)
('Charlie is poor.', 'Charlie is sad.', False)
('Charlie is strong.', 'Charlie is strong.', True)
('Charlie is strong.', 'Charlie is strong.', True)
('Alan is small.', 'Alan is thin.', False)
('Alan is small.', 'Alan is short.', False)
('Anne is nice.', 'Anne is quiet.', False)
('Anne is nice.', 'Anne is quiet.', False)
('Bob is imperfect.', 'Bob is bad.', False)
('Bob is imperfect.', 'Bob is bad.', False)
('Bob is huge.', 'Bob is strong.', False)
('Bob is huge.', 'Bob is strong.', False)
('Harry is thin.', 'Harry is thin.', True)
('Harry is thin.', 'Harry is thin.', True)
('Fiona is smart.', 'Fiona is wealthy.', False)
('Fiona is smart.', 'Fiona is sad.', False)
('Gary is dull.', 'Gary is bad.', False)
('Gary is dull.', 'Gary is bad.', False)
('Erin is big.', 'Erin is high.', False)
('Erin is big.', 'Erin is high.', False)
('Fiona is thin.', 'Fiona is thin.', True)
('Fiona is thin.', 'Fiona is thin.', True)
('Harry is nice.', 'Harry is smart.', False)
('Harry is nice.', 'Harry is smart.', False)
('Charlie is bad.', 'Charlie is imperfect.', False)
('Charlie is bad.', 'Charlie is imperfect.', False)
('Fiona is huge.', 'Fiona is high.', False)
('Fiona is huge.', 'Fiona is high.', False)
('Dave is tiny.', 'Dave is thin.', False)
('Dave is tiny.', 'Dave is thin.', False)
('Erin is wealthy.', 'Erin is kind.', False)
('Erin is wealthy.', 'Erin is kind.', False)
('Anne is imperfect.', 'Anne is rough.', False)
('Anne is imperfect.', 'Anne is rough.', False)
('Anne is huge.', 'Anne is high.', False)
('Anne is huge.', 'Anne is high.', False)
('Gary is small.', 'Gary is thin.', False)
('Gary is small.', 'Gary is thin.', False)
('Dave is quiet.', 'Dave is clever.', False)
('Dave is quiet.', 'Dave is quiet.', True)
('Alan is bad.', 'Alan is poor.', False)
('Alan is bad.', 'Alan is poor.', False)
('Fiona is high.', 'Fiona is high.', True)
('Fiona is high.', 'Fiona is high.', True)
('Erin is tiny.', 'Erin is short.', False)
('Erin is tiny.', 'Erin is short.', False)
('Harry is nice.', 'Harry is wealthy.', False)
('Harry is nice.', 'Harry is wealthy.', False)
('Gary is poor.', 'Gary is sad.', False)
('Gary is poor.', 'Gary is sad.', False)
('Fiona is high.', 'Fiona is high.', True)
('Fiona is high.', 'Fiona is high.', True)
('Gary is tiny.', 'Gary is thin.', False)
('Gary is tiny.', 'Gary is thin.', False)
('Alan is quiet.', 'Alan is quiet.', True)
('Alan is quiet.', 'Alan is quiet.', True)
('Anne is sad.', 'Anne is imperfect.', False)
('Anne is sad.', 'Anne is imperfect.', False)
('Bob is strong.', 'Bob is strong.', True)
('Bob is strong.', 'Bob is strong.', True)
('Alan is tiny.', 'Alan is small.', False)
('Alan is tiny.', 'Alan is small.', False)
('Charlie is nice.', 'Charlie is quiet.', False)
('Charlie is nice.', 'Charlie is quiet.', False)
('Fiona is bad.', 'Fiona is sad.', False)
('Fiona is bad.', 'Fiona is sad.', False)
('Alan is high.', 'Alan is heavy.', False)
('Alan is high.', 'Alan is heavy.', False)
('Bob is small.', 'Bob is little.', False)
('Bob is small.', 'Bob is little.', False)
('Fiona is nice.', 'Fiona is kind.', False)
('Fiona is nice.', 'Fiona is quiet.', False)
('Charlie is dull.', 'Charlie is sad.', False)
('Charlie is dull.', 'Charlie is sad.', False)
('Fiona is big.', 'Fiona is strong.', False)
('Fiona is big.', 'Fiona is strong.', False)
('Anne is tiny.', 'Anne is short.', False)
('Anne is tiny.', 'Anne is short.', False)
('Charlie is quiet.', 'Charlie is wealthy.', False)
('Charlie is quiet.', 'Charlie is wealthy.', False)
('Gary is imperfect.', 'Gary is bad.', False)
('Gary is imperfect.', 'Gary is bad.', False)
('Gary is huge.', 'Gary is heavy.', False)
('Gary is huge.', 'Gary is heavy.', False)
('Dave is small.', 'Dave is little.', False)
('Dave is small.', 'Dave is little.', False)
('Fiona is quiet.', 'Fiona is smart.', False)
('Fiona is quiet.', 'Fiona is smart.', False)
('Anne is bad.', 'Anne is rough.', False)
('Anne is bad.', 'Anne is rough.', False)
('Charlie is huge.', 'Charlie is strong.', False)
('Charlie is huge.', 'Charlie is strong.', False)
('Alan is tiny.', 'Alan is small.', False)
('Alan is tiny.', 'Alan is small.', False)
('Bob is kind.', 'Bob is quiet.', False)
('Bob is kind.', 'Bob is quiet.', False)
('Dave is bad.', 'Dave is rough.', False)
('Dave is bad.', 'Dave is rough.', False)
('Gary is huge.', 'Gary is high.', False)
('Gary is huge.', 'Gary is high.', False)
('Harry is little.', 'Harry is thin.', False)
('Harry is little.', 'Harry is little.', True)
('Anne is kind.', 'Anne is wealthy.', False)
('Anne is kind.', 'Anne is quiet.', False)
('Dave is sad.', 'Dave is rough.', False)
('Dave is sad.', 'Dave is rough.', False)
('Fiona is high.', 'Fiona is high.', True)
('Fiona is high.', 'Fiona is high.', True)
('Harry is small.', 'Harry is thin.', False)
('Harry is small.', 'Harry is thin.', False)
('Charlie is quiet.', 'Charlie is smart.', False)
('Charlie is quiet.', 'Charlie is smart.', False)
('Alan is dull.', 'Alan is poor.', False)
('Alan is dull.', 'Alan is poor.', False)
('Erin is huge.', 'Erin is strong.', False)
('Erin is huge.', 'Erin is strong.', False)
('Alan is little.', 'Alan is short.', False)
('Alan is little.', 'Alan is short.', False)
('Fiona is nice.', 'Fiona is kind.', False)
('Fiona is nice.', 'Fiona is kind.', False)
('Anne is dull.', 'Anne is imperfect.', False)
('Anne is dull.', 'Anne is imperfect.', False)
('Fiona is strong.', 'Fiona is high.', False)
('Fiona is strong.', 'Fiona is high.', False)
('Dave is tiny.', 'Dave is short.', False)
('Dave is tiny.', 'Dave is short.', False)
('Harry is quiet.', 'Harry is quiet.', True)
('Harry is quiet.', 'Harry is quiet.', True)
('Alan is dull.', 'Alan is bad.', False)
('Alan is dull.', 'Alan is bad.', False)
('Dave is strong.', 'Dave is strong.', True)
('Dave is strong.', 'Dave is strong.', True)
('Fiona is thin.', 'Fiona is thin.', True)
('Fiona is thin.', 'Fiona is thin.', True)
('Erin is kind.', 'Erin is nice.', False)
('Erin is kind.', 'Erin is nice.', False)
('Harry is bad.', 'Harry is poor.', False)
('Harry is bad.', 'Harry is poor.', False)
('Erin is strong.', 'Erin is strong.', True)
('Erin is strong.', 'Erin is strong.', True)
('Gary is small.', 'Gary is little.', False)
('Gary is small.', 'Gary is little.', False)
('Fiona is quiet.', 'Fiona is smart.', False)
('Fiona is quiet.', 'Fiona is smart.', False)
('Bob is imperfect.', 'Bob is rough.', False)
('Bob is imperfect.', 'Bob is poor.', False)
('Erin is high.', 'Erin is high.', True)
('Erin is high.', 'Erin is high.', True)
('Fiona is small.', 'Fiona is little.', False)
('Fiona is small.', 'Fiona is little.', False)
('Alan is clever.', 'Alan is wealthy.', False)
('Alan is clever.', 'Alan is quiet.', False)
('Anne is rough.', 'Anne is poor.', False)
('Anne is rough.', 'Anne is poor.', False)
('Erin is high.', 'Erin is high.', True)
('Erin is high.', 'Erin is high.', True)
('Bob is little.', 'Bob is small.', False)
('Bob is little.', 'Bob is small.', False)
('Harry is kind.', 'Harry is quiet.', False)
('Harry is kind.', 'Harry is quiet.', False)
('Alan is rough.', 'Alan is sad.', False)
('Alan is rough.', 'Alan is sad.', False)
('Anne is strong.', 'Anne is high.', False)
('Anne is strong.', 'Anne is strong.', True)
('Charlie is little.', 'Charlie is little.', True)
('Charlie is little.', 'Charlie is little.', True)
('Fiona is smart.', 'Fiona is quiet.', False)
('Fiona is smart.', 'Fiona is quiet.', False)
('Dave is dull.', 'Dave is rough.', False)
('Dave is dull.', 'Dave is rough.', False)
('Erin is big.', 'Erin is strong.', False)
('Erin is big.', 'Erin is strong.', False)
('Harry is thin.', 'Harry is thin.', True)
('Harry is thin.', 'Harry is thin.', True)
('Anne is nice.', 'Anne is quiet.', False)
('Anne is nice.', 'Anne is quiet.', False)
('Dave is imperfect.', 'Dave is poor.', False)
('Dave is imperfect.', 'Dave is poor.', False)
('Fiona is huge.', 'Fiona is strong.', False)
('Fiona is huge.', 'Fiona is strong.', False)
('Anne is tiny.', 'Anne is thin.', False)
('Anne is tiny.', 'Anne is thin.', False)
('Erin is clever.', 'Erin is quiet.', False)
('Erin is clever.', 'Erin is quiet.', False)
('Harry is rough.', 'Harry is sad.', False)
('Harry is rough.', 'Harry is sad.', False)
('Charlie is strong.', 'Charlie is strong.', True)
('Charlie is strong.', 'Charlie is strong.', True)
('Bob is thin.', 'Bob is thin.', True)
('Bob is thin.', 'Bob is thin.', True)
('Erin is smart.', 'Erin is nice.', False)
('Erin is smart.', 'Erin is nice.', False)
('Fiona is rough.', 'Fiona is sad.', False)
('Fiona is rough.', 'Fiona is sad.', False)
('Erin is big.', 'Erin is strong.', False)
('Erin is big.', 'Erin is strong.', False)
('Anne is small.', 'Anne is short.', False)
('Anne is small.', 'Anne is little.', False)
('Gary is kind.', 'Gary is quiet.', False)
('Gary is kind.', 'Gary is quiet.', False)
('Alan is dull.', 'Alan is imperfect.', False)
('Alan is dull.', 'Alan is imperfect.', False)
('Harry is big.', 'Harry is high.', False)
('Harry is big.', 'Harry is high.', False)
('Erin is thin.', 'Erin is thin.', True)
('Erin is thin.', 'Erin is thin.', True)
('Gary is quiet.', 'Gary is quiet.', True)
('Gary is quiet.', 'Gary is quiet.', True)
('Alan is poor.', 'Alan is sad.', False)
('Alan is poor.', 'Alan is sad.', False)
('Erin is huge.', 'Erin is high.', False)
('Erin is huge.', 'Erin is high.', False)
('Charlie is little.', 'Charlie is little.', True)
('Charlie is little.', 'Charlie is little.', True)
('Harry is clever.', 'Harry is kind.', False)
('Harry is clever.', 'Harry is kind.', False)
('Anne is poor.', 'Anne is poor.', True)
('Anne is poor.', 'Anne is poor.', True)
('Alan is high.', 'Alan is strong.', False)
('Alan is high.', 'Alan is strong.', False)
('Harry is short.', 'Harry is short.', True)
('Harry is short.', 'Harry is short.', True)
('Gary is clever.', 'Gary is smart.', False)
('Gary is clever.', 'Gary is smart.', False)
('Bob is sad.', 'Bob is Alan is Alan is Alan is Alan is Alan is Alan is Alan is Alan is ', False)
('Bob is sad.', 'Bob is Alan is Alan is Alan is Alan is Alan is Alan is Alan is Alan is ', False)
('Gary is strong.', 'Gary is strong.', True)
('Gary is strong.', 'Gary is strong.', True)
('Fiona is tiny.', 'Fiona is little.', False)
('Fiona is tiny.', 'Fiona is little.', False)
('Bob is kind.', 'Bob is quiet.', False)
('Bob is kind.', 'Bob is quiet.', False)
('Erin is imperfect.', 'Erin is rough.', False)
('Erin is imperfect.', 'Erin is rough.', False)
('Gary is heavy.', 'Gary is high.', False)
('Gary is heavy.', 'Gary is high.', False)
('Charlie is tiny.', 'Charlie is short.', False)
('Charlie is tiny.', 'Charlie is short.', False)
('Fiona is smart.', 'Fiona is quiet.', False)
('Fiona is smart.', 'Fiona is quiet.', False)
('Anne is imperfect.', 'Anne is poor.', False)
('Anne is imperfect.', 'Anne is poor.', False)
('Dave is strong.', 'Dave is strong.', True)
('Dave is strong.', 'Dave is strong.', True)
('Gary is tiny.', 'Gary is short.', False)
('Gary is tiny.', 'Gary is short.', False)
('Erin is nice.', 'Erin is kind.', False)
('Erin is nice.', 'Erin is kind.', False)
('Bob is rough.', 'Bob is poor.', False)
('Bob is rough.', 'Bob is poor.', False)
('Erin is big.', 'Erin is heavy.', False)
('Erin is big.', 'Erin is heavy.', False)
('Anne is thin.', 'Anne is thin.', True)
('Anne is thin.', 'Anne is thin.', True)
('Bob is kind.', 'Bob is wealthy.', False)
('Bob is kind.', 'Bob is wealthy.', False)
('Alan is bad.', 'Alan is sad.', False)
('Alan is bad.', 'Alan is poor.', False)
('Erin is huge.', 'Erin is strong.', False)
('Erin is huge.', 'Erin is strong.', False)
('Harry is tiny.', 'Harry is small.', False)
('Harry is tiny.', 'Harry is small.', False)
('Alan is wealthy.', 'Alan is wealthy.', True)
('Alan is wealthy.', 'Alan is wealthy.', True)
('Fiona is bad.', 'Fiona is poor.', False)
('Fiona is bad.', 'Fiona is poor.', False)
